iter,candidate_fit,best_fit,accepted,len
164,-4.9644,47.1162,0,10
165,11.4730,47.1162,0,9
166,47.1162,47.1162,0,10
167,47.1162,47.1162,0,11
168,41.6973,47.1162,0,10
169,-41.6374,47.1162,0,11
170,47.1162,47.1162,0,11
171,47.1162,47.1162,0,11
172,11.4730,47.1162,0,9
173,-10790.6500,47.1162,0,10
174,-10790.6500,47.1162,0,10
175,11.4730,47.1162,0,10
176,47.1162,47.1162,0,11
177,-4.9644,47.1162,0,10
178,-10790.5500,47.1162,0,10
179,-4.9644,47.1162,0,9
180,47.1162,47.1162,0,10
181,21.8932,47.1162,0,10
182,47.1162,47.1162,0,11
183,-4.9644,47.1162,0,10
184,-32.3432,47.1162,0,11
185,47.1162,47.1162,0,11
186,-4.9644,47.1162,0,10
187,-8694.4077,47.1162,0,11
188,11.4730,47.1162,0,9
189,47.1162,47.1162,0,11
190,47.1162,47.1162,0,10
191,1.1593,47.1162,0,10
192,47.1162,47.1162,0,11
193,-10790.5500,47.1162,0,9
194,47.1162,47.1162,0,11
195,11.4730,47.1162,0,10
196,47.1162,47.1162,0,9
197,11.4730,47.1162,0,9
198,-61.3002,47.1162,0,11
199,47.1162,47.1162,0,10
200,21.8932,47.1162,0,10
201,11.4730,47.1162,0,9
202,33.4517,47.1162,0,10
203,47.1162,47.1162,0,10
204,-10790.6500,47.1162,0,10
205,47.1162,47.1162,0,10
206,47.1048,47.1162,0,10
207,-10790.5500,47.1162,0,11
208,0.0000,47.1162,0,10
209,47.1162,47.1162,0,11
210,0.0000,47.1162,0,10
211,47.1162,47.1162,0,10
212,-32.3432,47.1162,0,10
213,47.1162,47.1162,0,10
214,47.4015,47.4015,1,10
215,47.4015,47.4015,0,10
216,47.4015,47.4015,0,11
217,21.2143,47.4015,0,10
218,-2136.0896,47.4015,0,10
219,-2168.0184,47.4015,0,9
220,47.4015,47.4015,0,10
221,21.2143,47.4015,0,10
222,-10790.6500,47.4015,0,10
223,47.1162,47.4015,0,9
224,20.1362,47.4015,0,11
225,47.4015,47.4015,0,9
226,47.4015,47.4015,0,11
227,-10790.6500,47.4015,0,9
228,-42.6916,47.4015,0,10
229,47.4015,47.4015,0,11
230,47.4015,47.4015,0,10
231,-62.0781,47.4015,0,10
232,47.4015,47.4015,0,11
233,20.1362,47.4015,0,10
234,-10790.6500,47.4015,0,10
235,47.4015,47.4015,0,9
236,47.4015,47.4015,0,10
237,-10790.6500,47.4015,0,10
238,18.0602,47.4015,0,10
239,-2133.8818,47.4015,0,10
240,47.4015,47.4015,0,10
241,47.4015,47.4015,0,11
242,47.1162,47.4015,0,10
243,-2133.8818,47.4015,0,11
244,47.4015,47.4015,0,10
245,20.1362,47.4015,0,10
246,47.4015,47.4015,0,11
247,-2168.0184,47.4015,0,10
248,-2168.0184,47.4015,0,9
249,47.4015,47.4015,0,11
250,47.1162,47.4015,0,10
251,20.1362,47.4015,0,10
252,-2168.0184,47.4015,0,10
253,47.4015,47.4015,0,10
254,-42.6916,47.4015,0,10
255,47.4015,47.4015,0,10
256,47.1162,47.4015,0,9
257,-2168.0184,47.4015,0,10
258,-2168.0184,47.4015,0,9
259,47.4015,47.4015,0,9
260,-10790.6500,47.4015,0,10
261,47.4015,47.4015,0,11
262,47.4015,47.4015,0,11
263,38.0307,47.4015,0,10
264,47.4015,47.4015,0,9
265,47.4015,47.4015,0,9
266,-10790.6500,47.4015,0,10
267,47.4015,47.4015,0,11
268,-10768.5500,47.4015,0,10
269,47.4015,47.4015,0,11
270,16.4818,47.4015,0,11
271,47.1162,47.4015,0,10
272,20.1362,47.4015,0,10
273,47.4015,47.4015,0,9
274,-62.0781,47.4015,0,10
275,21.8932,47.4015,0,10
276,21.2143,47.4015,0,10
277,47.4015,47.4015,0,10
278,20.5543,47.4015,0,10
279,20.1362,47.4015,0,11
280,-10790.6500,47.4015,0,9
281,46.9503,47.4015,0,10
282,20.1362,47.4015,0,11
283,47.4015,47.4015,0,11
284,-10790.6500,47.4015,0,9
285,42.4212,47.4015,0,10
286,47.4015,47.4015,0,11
287,21.2143,47.4015,0,9
288,47.4015,47.4015,0,11
289,11.6671,47.4015,0,11
290,47.4015,47.4015,0,9
291,42.4212,47.4015,0,11
292,47.4015,47.4015,0,9
293,47.4015,47.4015,0,10
294,47.1162,47.4015,0,9
295,47.4015,47.4015,0,10
296,-2168.0184,47.4015,0,9
297,47.4015,47.4015,0,10
298,-10768.5500,47.4015,0,11
299,25.8214,47.4015,0,10
